inject_mode,beta_guilt,beta_loyalty,kappa,agent_id,episode_idx,outcome,rescued,n_memories,target_switches
full,0.3,0.05,1.0,7,7,TIMEOUT,0,9,0
full,0.3,0.05,1.0,8,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,8,1,PARTNER_RESCUED,1,3,0
full,0.3,0.05,1.0,8,2,TIMEOUT,0,4,1
full,0.3,0.05,1.0,8,3,TIMEOUT,0,5,0
full,0.3,0.05,1.0,8,4,TIMEOUT,0,6,1
full,0.3,0.05,1.0,8,5,TIMEOUT,0,7,1
full,0.3,0.05,1.0,8,6,PARTNER_RESCUED,1,8,0
full,0.3,0.05,1.0,8,7,PARTNER_RESCUED,1,9,0
full,0.3,0.05,1.0,9,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,9,1,TIMEOUT,0,3,1
full,0.3,0.05,1.0,9,2,TIMEOUT,0,4,2
full,0.3,0.05,1.0,9,3,PARTNER_RESCUED,1,5,0
full,0.3,0.05,1.0,9,4,TIMEOUT,0,6,1
full,0.3,0.05,1.0,9,5,TIMEOUT,0,7,1
full,0.3,0.05,1.0,9,6,TIMEOUT,0,8,0
full,0.3,0.05,1.0,9,7,PARTNER_RESCUED,1,9,0
full,0.3,0.05,1.0,10,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,10,1,TIMEOUT,0,3,1
full,0.3,0.05,1.0,10,2,TIMEOUT,0,4,1
full,0.3,0.05,1.0,10,3,PARTNER_RESCUED,1,5,0
full,0.3,0.05,1.0,10,4,TIMEOUT,0,6,0
full,0.3,0.05,1.0,10,5,TIMEOUT,0,7,0
full,0.3,0.05,1.0,10,6,TIMEOUT,0,8,1
full,0.3,0.05,1.0,10,7,TIMEOUT,0,9,0
full,0.3,0.05,1.0,11,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,11,1,TIMEOUT,0,3,1
full,0.3,0.05,1.0,11,2,TIMEOUT,0,4,0
full,0.3,0.05,1.0,11,3,TIMEOUT,0,5,0
full,0.3,0.05,1.0,11,4,TIMEOUT,0,6,0
full,0.3,0.05,1.0,11,5,PARTNER_RESCUED,1,7,0
full,0.3,0.05,1.0,11,6,TIMEOUT,0,8,0
full,0.3,0.05,1.0,11,7,TIMEOUT,0,9,1
full,0.3,0.05,1.0,12,0,TIMEOUT,0,2,0
full,0.3,0.05,1.0,12,1,TIMEOUT,0,3,1
full,0.3,0.05,1.0,12,2,TIMEOUT,0,4,0
full,0.3,0.05,1.0,12,3,TIMEOUT,0,5,2
full,0.3,0.05,1.0,12,4,TIMEOUT,0,6,0
full,0.3,0.05,1.0,12,5,PARTNER_DEAD,0,7,0
full,0.3,0.05,1.0,12,6,TIMEOUT,0,8,0
full,0.3,0.05,1.0,12,7,TIMEOUT,0,9,0
full,0.3,0.05,1.0,13,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,13,1,TIMEOUT,0,3,1
full,0.3,0.05,1.0,13,2,PARTNER_RESCUED,1,4,0
full,0.3,0.05,1.0,13,3,PARTNER_RESCUED,1,5,0
full,0.3,0.05,1.0,13,4,PARTNER_RESCUED,1,6,0
full,0.3,0.05,1.0,13,5,TIMEOUT,0,7,0
full,0.3,0.05,1.0,13,6,PARTNER_RESCUED,1,8,0
full,0.3,0.05,1.0,13,7,TIMEOUT,0,9,0
full,0.3,0.05,1.0,14,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,14,1,TIMEOUT,0,3,1
full,0.3,0.05,1.0,14,2,TIMEOUT,0,4,1
full,0.3,0.05,1.0,14,3,TIMEOUT,0,5,0
full,0.3,0.05,1.0,14,4,TIMEOUT,0,6,2
full,0.3,0.05,1.0,14,5,PARTNER_RESCUED,1,7,0
full,0.3,0.05,1.0,14,6,TIMEOUT,0,8,0
full,0.3,0.05,1.0,14,7,TIMEOUT,0,9,1
full,0.3,0.05,1.0,15,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,15,1,PARTNER_RESCUED,1,3,0
full,0.3,0.05,1.0,15,2,TIMEOUT,0,4,1
full,0.3,0.05,1.0,15,3,TIMEOUT,0,5,0
full,0.3,0.05,1.0,15,4,TIMEOUT,0,6,0
full,0.3,0.05,1.0,15,5,TIMEOUT,0,7,2
full,0.3,0.05,1.0,15,6,PARTNER_RESCUED,1,8,0
full,0.3,0.05,1.0,15,7,PARTNER_RESCUED,1,9,0
full,0.3,0.05,1.0,16,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,16,1,TIMEOUT,0,3,0
full,0.3,0.05,1.0,16,2,PARTNER_RESCUED,1,4,0
full,0.3,0.05,1.0,16,3,PARTNER_RESCUED,1,5,0
full,0.3,0.05,1.0,16,4,TIMEOUT,0,6,2
full,0.3,0.05,1.0,16,5,PARTNER_RESCUED,1,7,0
full,0.3,0.05,1.0,16,6,PARTNER_RESCUED,1,8,0
full,0.3,0.05,1.0,16,7,PARTNER_RESCUED,1,9,0
full,0.3,0.05,1.0,17,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,17,1,TIMEOUT,0,3,0
full,0.3,0.05,1.0,17,2,PARTNER_RESCUED,1,4,0
full,0.3,0.05,1.0,17,3,PARTNER_RESCUED,1,5,0
full,0.3,0.05,1.0,17,4,TIMEOUT,0,6,0
full,0.3,0.05,1.0,17,5,PARTNER_RESCUED,1,7,0
full,0.3,0.05,1.0,17,6,TIMEOUT,0,8,1
full,0.3,0.05,1.0,17,7,TIMEOUT,0,9,0
full,0.3,0.05,1.0,18,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,18,1,TIMEOUT,0,3,0
full,0.3,0.05,1.0,18,2,PARTNER_RESCUED,1,4,0
full,0.3,0.05,1.0,18,3,TIMEOUT,0,5,1
full,0.3,0.05,1.0,18,4,PARTNER_RESCUED,1,6,0
full,0.3,0.05,1.0,18,5,PARTNER_RESCUED,1,7,0
full,0.3,0.05,1.0,18,6,TIMEOUT,0,8,1
full,0.3,0.05,1.0,18,7,PARTNER_RESCUED,1,9,0
full,0.3,0.05,1.0,19,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,19,1,TIMEOUT,0,3,1
full,0.3,0.05,1.0,19,2,PARTNER_RESCUED,1,4,0
full,0.3,0.05,1.0,19,3,PARTNER_RESCUED,1,5,0
full,0.3,0.05,1.0,19,4,TIMEOUT,0,6,0
full,0.3,0.05,1.0,19,5,TIMEOUT,0,7,1
full,0.3,0.05,1.0,19,6,TIMEOUT,0,8,0
full,0.3,0.05,1.0,19,7,TIMEOUT,0,9,0
full,0.3,0.05,1.0,20,0,TIMEOUT,0,2,1
full,0.3,0.05,1.0,20,1,TIMEOUT,0,3,0
full,0.3,0.05,1.0,20,2,PARTNER_RESCUED,1,4,0
full,0.3,0.05,1.0,20,3,TIMEOUT,0,5,1
full,0.3,0.05,1.0,20,4,TIMEOUT,0,6,0
full,0.3,0.05,1.0,20,5,TIMEOUT,0,7,0
full,0.3,0.05,1.0,20,6,TIMEOUT,0,8,0
full,0.3,0.05,1.0,20,7,TIMEOUT,0,9,0
full,0.3,0.05,1.0,21,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,21,1,PARTNER_RESCUED,1,3,0
full,0.3,0.05,1.0,21,2,TIMEOUT,0,4,2
full,0.3,0.05,1.0,21,3,TIMEOUT,0,5,1
full,0.3,0.05,1.0,21,4,PARTNER_RESCUED,1,6,0
full,0.3,0.05,1.0,21,5,PARTNER_RESCUED,1,7,0
full,0.3,0.05,1.0,21,6,TIMEOUT,0,8,1
full,0.3,0.05,1.0,21,7,PARTNER_RESCUED,1,9,0
full,0.3,0.05,1.0,22,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,22,1,TIMEOUT,0,3,1
full,0.3,0.05,1.0,22,2,TIMEOUT,0,4,1
full,0.3,0.05,1.0,22,3,TIMEOUT,0,5,0
full,0.3,0.05,1.0,22,4,PARTNER_DEAD,0,6,0
full,0.3,0.05,1.0,22,5,TIMEOUT,0,7,2
full,0.3,0.05,1.0,22,6,TIMEOUT,0,8,1
full,0.3,0.05,1.0,22,7,TIMEOUT,0,9,0
full,0.3,0.05,1.0,23,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,23,1,PARTNER_RESCUED,1,3,0
full,0.3,0.05,1.0,23,2,PARTNER_RESCUED,1,4,0
full,0.3,0.05,1.0,23,3,TIMEOUT,0,5,0
full,0.3,0.05,1.0,23,4,TIMEOUT,0,6,1
full,0.3,0.05,1.0,23,5,TIMEOUT,0,7,1
full,0.3,0.05,1.0,23,6,PARTNER_RESCUED,1,8,0
full,0.3,0.05,1.0,23,7,TIMEOUT,0,9,1
full,0.3,0.05,1.0,24,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,24,1,TIMEOUT,0,3,1
full,0.3,0.05,1.0,24,2,PARTNER_RESCUED,1,4,0
full,0.3,0.05,1.0,24,3,TIMEOUT,0,5,2
full,0.3,0.05,1.0,24,4,PARTNER_RESCUED,1,6,0
full,0.3,0.05,1.0,24,5,PARTNER_RESCUED,1,7,0
full,0.3,0.05,1.0,24,6,TIMEOUT,0,8,1
full,0.3,0.05,1.0,24,7,TIMEOUT,0,9,1
full,0.3,0.05,1.0,25,0,PARTNER_DEAD,0,2,0
full,0.3,0.05,1.0,25,1,TIMEOUT,0,3,1
full,0.3,0.05,1.0,25,2,PARTNER_RESCUED,1,4,0
full,0.3,0.05,1.0,25,3,TIMEOUT,0,5,0
full,0.3,0.05,1.0,25,4,PARTNER_RESCUED,1,6,0
full,0.3,0.05,1.0,25,5,TIMEOUT,0,7,2
full,0.3,0.05,1.0,25,6,TIMEOUT,0,8,1
full,0.3,0.05,1.0,25,7,PARTNER_RESCUED,1,9,0
full,0.3,0.05,1.0,26,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,26,1,TIMEOUT,0,3,1
full,0.3,0.05,1.0,26,2,TIMEOUT,0,4,1
full,0.3,0.05,1.0,26,3,PARTNER_RESCUED,1,5,0
full,0.3,0.05,1.0,26,4,TIMEOUT,0,6,0
full,0.3,0.05,1.0,26,5,TIMEOUT,0,7,1
full,0.3,0.05,1.0,26,6,TIMEOUT,0,8,0
full,0.3,0.05,1.0,26,7,TIMEOUT,0,9,0
full,0.3,0.05,1.0,27,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,27,1,TIMEOUT,0,3,0
full,0.3,0.05,1.0,27,2,TIMEOUT,0,4,1
full,0.3,0.05,1.0,27,3,TIMEOUT,0,5,1
full,0.3,0.05,1.0,27,4,TIMEOUT,0,6,1
full,0.3,0.05,1.0,27,5,TIMEOUT,0,7,0
full,0.3,0.05,1.0,27,6,PARTNER_RESCUED,1,8,0
full,0.3,0.05,1.0,27,7,TIMEOUT,0,9,0
full,0.3,0.05,1.0,28,0,TIMEOUT,0,2,1
full,0.3,0.05,1.0,28,1,PARTNER_RESCUED,1,3,0
full,0.3,0.05,1.0,28,2,TIMEOUT,0,4,0
full,0.3,0.05,1.0,28,3,TIMEOUT,0,5,0
full,0.3,0.05,1.0,28,4,TIMEOUT,0,6,1
full,0.3,0.05,1.0,28,5,PARTNER_RESCUED,1,7,0
full,0.3,0.05,1.0,28,6,TIMEOUT,0,8,0
full,0.3,0.05,1.0,28,7,PARTNER_RESCUED,1,9,0
full,0.3,0.05,1.0,29,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,29,1,TIMEOUT,0,3,2
full,0.3,0.05,1.0,29,2,PARTNER_RESCUED,1,4,0
full,0.3,0.05,1.0,29,3,PARTNER_RESCUED,1,5,0
full,0.3,0.05,1.0,29,4,TIMEOUT,0,6,0
full,0.3,0.05,1.0,29,5,TIMEOUT,0,7,1
full,0.3,0.05,1.0,29,6,TIMEOUT,0,8,0
full,0.3,0.05,1.0,29,7,TIMEOUT,0,9,0
full,0.3,0.05,1.0,30,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,30,1,TIMEOUT,0,3,1
full,0.3,0.05,1.0,30,2,PARTNER_RESCUED,1,4,0
full,0.3,0.05,1.0,30,3,TIMEOUT,0,5,0
full,0.3,0.05,1.0,30,4,TIMEOUT,0,6,1
full,0.3,0.05,1.0,30,5,PARTNER_RESCUED,1,7,0
full,0.3,0.05,1.0,30,6,TIMEOUT,0,8,1
full,0.3,0.05,1.0,30,7,TIMEOUT,0,9,0
full,0.3,0.05,1.0,31,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,31,1,PARTNER_RESCUED,1,3,0
full,0.3,0.05,1.0,31,2,RESOURCE_TAKEN,0,4,0
full,0.3,0.05,1.0,31,3,PARTNER_RESCUED,1,5,0
full,0.3,0.05,1.0,31,4,TIMEOUT,0,6,2
full,0.3,0.05,1.0,31,5,TIMEOUT,0,7,0
full,0.3,0.05,1.0,31,6,TIMEOUT,0,8,1
full,0.3,0.05,1.0,31,7,TIMEOUT,0,9,1
full,0.3,0.05,1.0,32,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,32,1,TIMEOUT,0,3,2
full,0.3,0.05,1.0,32,2,PARTNER_RESCUED,1,4,0
full,0.3,0.05,1.0,32,3,TIMEOUT,0,5,1
full,0.3,0.05,1.0,32,4,PARTNER_RESCUED,1,6,0
full,0.3,0.05,1.0,32,5,TIMEOUT,0,7,0
full,0.3,0.05,1.0,32,6,TIMEOUT,0,8,0
full,0.3,0.05,1.0,32,7,TIMEOUT,0,9,0
full,0.3,0.05,1.0,33,0,TIMEOUT,0,2,0
full,0.3,0.05,1.0,33,1,TIMEOUT,0,3,1
full,0.3,0.05,1.0,33,2,TIMEOUT,0,4,0
full,0.3,0.05,1.0,33,3,PARTNER_RESCUED,1,5,0
full,0.3,0.05,1.0,33,4,TIMEOUT,0,6,0
full,0.3,0.05,1.0,33,5,TIMEOUT,0,7,1
full,0.3,0.05,1.0,33,6,TIMEOUT,0,8,0
full,0.3,0.05,1.0,33,7,TIMEOUT,0,9,0
full,0.3,0.05,1.0,34,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,34,1,TIMEOUT,0,3,2
full,0.3,0.05,1.0,34,2,PARTNER_RESCUED,1,4,0
full,0.3,0.05,1.0,34,3,TIMEOUT,0,5,2
full,0.3,0.05,1.0,34,4,PARTNER_RESCUED,1,6,0
full,0.3,0.05,1.0,34,5,TIMEOUT,0,7,1
full,0.3,0.05,1.0,34,6,PARTNER_RESCUED,1,8,0
full,0.3,0.05,1.0,34,7,TIMEOUT,0,9,1
full,0.3,0.05,1.0,35,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,35,1,TIMEOUT,0,3,2
full,0.3,0.05,1.0,35,2,PARTNER_RESCUED,1,4,0
full,0.3,0.05,1.0,35,3,TIMEOUT,0,5,0
full,0.3,0.05,1.0,35,4,TIMEOUT,0,6,0
full,0.3,0.05,1.0,35,5,PARTNER_DEAD,0,7,1
full,0.3,0.05,1.0,35,6,PARTNER_RESCUED,1,8,0
full,0.3,0.05,1.0,35,7,TIMEOUT,0,9,1
full,0.3,0.05,1.0,36,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,36,1,TIMEOUT,0,3,2
full,0.3,0.05,1.0,36,2,PARTNER_DEAD,0,4,0
full,0.3,0.05,1.0,36,3,PARTNER_RESCUED,1,5,0
full,0.3,0.05,1.0,36,4,PARTNER_RESCUED,1,6,0
full,0.3,0.05,1.0,36,5,TIMEOUT,0,7,0
full,0.3,0.05,1.0,36,6,TIMEOUT,0,8,0
full,0.3,0.05,1.0,36,7,PARTNER_RESCUED,1,9,0
full,0.3,0.05,1.0,37,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,37,1,TIMEOUT,0,3,0
full,0.3,0.05,1.0,37,2,PARTNER_DEAD,0,4,1
full,0.3,0.05,1.0,37,3,TIMEOUT,0,5,1
full,0.3,0.05,1.0,37,4,PARTNER_RESCUED,1,6,0
full,0.3,0.05,1.0,37,5,TIMEOUT,0,7,1
full,0.3,0.05,1.0,37,6,TIMEOUT,0,8,1
full,0.3,0.05,1.0,37,7,TIMEOUT,0,9,0
full,0.3,0.05,1.0,38,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,38,1,TIMEOUT,0,3,1
full,0.3,0.05,1.0,38,2,TIMEOUT,0,4,1
full,0.3,0.05,1.0,38,3,TIMEOUT,0,5,1
full,0.3,0.05,1.0,38,4,PARTNER_RESCUED,1,6,0
full,0.3,0.05,1.0,38,5,PARTNER_RESCUED,1,7,0
full,0.3,0.05,1.0,38,6,TIMEOUT,0,8,2
full,0.3,0.05,1.0,38,7,PARTNER_RESCUED,1,9,0
full,0.3,0.05,1.0,39,0,TIMEOUT,0,2,1
full,0.3,0.05,1.0,39,1,TIMEOUT,0,3,1
full,0.3,0.05,1.0,39,2,PARTNER_RESCUED,1,4,0
full,0.3,0.05,1.0,39,3,PARTNER_RESCUED,1,5,0
full,0.3,0.05,1.0,39,4,TIMEOUT,0,6,2
full,0.3,0.05,1.0,39,5,TIMEOUT,0,7,0
full,0.3,0.05,1.0,39,6,TIMEOUT,0,8,1
full,0.3,0.05,1.0,39,7,TIMEOUT,0,9,1
full,0.3,0.05,1.0,40,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,40,1,TIMEOUT,0,3,2
full,0.3,0.05,1.0,40,2,TIMEOUT,0,4,0
full,0.3,0.05,1.0,40,3,TIMEOUT,0,5,0
full,0.3,0.05,1.0,40,4,PARTNER_RESCUED,1,6,0
full,0.3,0.05,1.0,40,5,PARTNER_RESCUED,1,7,0
full,0.3,0.05,1.0,40,6,PARTNER_RESCUED,1,8,0
full,0.3,0.05,1.0,40,7,TIMEOUT,0,9,2
full,0.3,0.05,1.0,41,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,41,1,TIMEOUT,0,3,2
full,0.3,0.05,1.0,41,2,TIMEOUT,0,4,1
full,0.3,0.05,1.0,41,3,TIMEOUT,0,5,0
full,0.3,0.05,1.0,41,4,TIMEOUT,0,6,1
full,0.3,0.05,1.0,41,5,PARTNER_RESCUED,1,7,0
full,0.3,0.05,1.0,41,6,PARTNER_RESCUED,1,8,0
full,0.3,0.05,1.0,41,7,TIMEOUT,0,9,2
full,0.3,0.05,1.0,42,0,TIMEOUT,0,2,1
full,0.3,0.05,1.0,42,1,TIMEOUT,0,3,1
full,0.3,0.05,1.0,42,2,TIMEOUT,0,4,1
full,0.3,0.05,1.0,42,3,PARTNER_RESCUED,1,5,0
full,0.3,0.05,1.0,42,4,PARTNER_RESCUED,1,6,0
full,0.3,0.05,1.0,42,5,TIMEOUT,0,7,0
full,0.3,0.05,1.0,42,6,PARTNER_RESCUED,1,8,0
full,0.3,0.05,1.0,42,7,PARTNER_RESCUED,1,9,0
full,0.3,0.05,1.0,43,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,43,1,TIMEOUT,0,3,1
full,0.3,0.05,1.0,43,2,PARTNER_RESCUED,1,4,0
full,0.3,0.05,1.0,43,3,PARTNER_RESCUED,1,5,0
full,0.3,0.05,1.0,43,4,TIMEOUT,0,6,0
full,0.3,0.05,1.0,43,5,PARTNER_RESCUED,1,7,0
full,0.3,0.05,1.0,43,6,PARTNER_RESCUED,1,8,0
full,0.3,0.05,1.0,43,7,TIMEOUT,0,9,0
full,0.3,0.05,1.0,44,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,44,1,TIMEOUT,0,3,2
full,0.3,0.05,1.0,44,2,TIMEOUT,0,4,2
full,0.3,0.05,1.0,44,3,TIMEOUT,0,5,0
full,0.3,0.05,1.0,44,4,PARTNER_RESCUED,1,6,0
full,0.3,0.05,1.0,44,5,PARTNER_RESCUED,1,7,0
full,0.3,0.05,1.0,44,6,TIMEOUT,0,8,1
full,0.3,0.05,1.0,44,7,TIMEOUT,0,9,1
full,0.3,0.05,1.0,45,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,45,1,PARTNER_DEAD,0,3,0
full,0.3,0.05,1.0,45,2,PARTNER_RESCUED,1,4,0
full,0.3,0.05,1.0,45,3,PARTNER_RESCUED,1,5,0
full,0.3,0.05,1.0,45,4,TIMEOUT,0,6,1
full,0.3,0.05,1.0,45,5,PARTNER_RESCUED,1,7,0
full,0.3,0.05,1.0,45,6,PARTNER_RESCUED,1,8,0
full,0.3,0.05,1.0,45,7,TIMEOUT,0,9,0
full,0.3,0.05,1.0,46,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,46,1,TIMEOUT,0,3,2
full,0.3,0.05,1.0,46,2,PARTNER_RESCUED,1,4,0
full,0.3,0.05,1.0,46,3,TIMEOUT,0,5,2
full,0.3,0.05,1.0,46,4,TIMEOUT,0,6,0
full,0.3,0.05,1.0,46,5,TIMEOUT,0,7,0
full,0.3,0.05,1.0,46,6,PARTNER_RESCUED,1,8,0
full,0.3,0.05,1.0,46,7,PARTNER_RESCUED,1,9,0
full,0.3,0.05,1.0,47,0,TIMEOUT,0,2,1
full,0.3,0.05,1.0,47,1,TIMEOUT,0,3,2
full,0.3,0.05,1.0,47,2,PARTNER_RESCUED,1,4,0
full,0.3,0.05,1.0,47,3,TIMEOUT,0,5,1
full,0.3,0.05,1.0,47,4,PARTNER_RESCUED,1,6,0
full,0.3,0.05,1.0,47,5,TIMEOUT,0,7,1
full,0.3,0.05,1.0,47,6,TIMEOUT,0,8,1
full,0.3,0.05,1.0,47,7,PARTNER_RESCUED,1,9,0
full,0.3,0.05,1.0,48,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,48,1,TIMEOUT,0,3,0
full,0.3,0.05,1.0,48,2,TIMEOUT,0,4,0
full,0.3,0.05,1.0,48,3,TIMEOUT,0,5,1
full,0.3,0.05,1.0,48,4,TIMEOUT,0,6,0
full,0.3,0.05,1.0,48,5,TIMEOUT,0,7,1
full,0.3,0.05,1.0,48,6,TIMEOUT,0,8,0
full,0.3,0.05,1.0,48,7,PARTNER_RESCUED,1,9,0
full,0.3,0.05,1.0,49,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,49,1,TIMEOUT,0,3,0
full,0.3,0.05,1.0,49,2,PARTNER_RESCUED,1,4,0
full,0.3,0.05,1.0,49,3,TIMEOUT,0,5,1
full,0.3,0.05,1.0,49,4,TIMEOUT,0,6,1
full,0.3,0.05,1.0,49,5,TIMEOUT,0,7,1
full,0.3,0.05,1.0,49,6,TIMEOUT,0,8,1
full,0.3,0.05,1.0,49,7,PARTNER_RESCUED,1,9,0
full,0.3,0.05,1.0,50,0,TIMEOUT,0,2,0
full,0.3,0.05,1.0,50,1,PARTNER_RESCUED,1,3,0
full,0.3,0.05,1.0,50,2,TIMEOUT,0,4,1
full,0.3,0.05,1.0,50,3,PARTNER_RESCUED,1,5,0
full,0.3,0.05,1.0,50,4,PARTNER_RESCUED,1,6,0
full,0.3,0.05,1.0,50,5,PARTNER_RESCUED,1,7,0
full,0.3,0.05,1.0,50,6,TIMEOUT,0,8,1
full,0.3,0.05,1.0,50,7,TIMEOUT,0,9,1
full,0.3,0.05,1.0,51,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,51,1,TIMEOUT,0,3,1
full,0.3,0.05,1.0,51,2,PARTNER_RESCUED,1,4,0
full,0.3,0.05,1.0,51,3,PARTNER_RESCUED,1,5,0
full,0.3,0.05,1.0,51,4,TIMEOUT,0,6,1
full,0.3,0.05,1.0,51,5,PARTNER_RESCUED,1,7,0
full,0.3,0.05,1.0,51,6,PARTNER_RESCUED,1,8,0
full,0.3,0.05,1.0,51,7,PARTNER_RESCUED,1,9,0
full,0.3,0.05,1.0,52,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,52,1,TIMEOUT,0,3,2
full,0.3,0.05,1.0,52,2,TIMEOUT,0,4,1
full,0.3,0.05,1.0,52,3,TIMEOUT,0,5,0
full,0.3,0.05,1.0,52,4,PARTNER_RESCUED,1,6,0
full,0.3,0.05,1.0,52,5,TIMEOUT,0,7,2
full,0.3,0.05,1.0,52,6,TIMEOUT,0,8,1
full,0.3,0.05,1.0,52,7,TIMEOUT,0,9,0
full,0.3,0.05,1.0,53,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,53,1,TIMEOUT,0,3,0
full,0.3,0.05,1.0,53,2,TIMEOUT,0,4,2
full,0.3,0.05,1.0,53,3,TIMEOUT,0,5,1
full,0.3,0.05,1.0,53,4,PARTNER_RESCUED,1,6,0
full,0.3,0.05,1.0,53,5,TIMEOUT,0,7,0
full,0.3,0.05,1.0,53,6,PARTNER_RESCUED,1,8,0
full,0.3,0.05,1.0,53,7,PARTNER_RESCUED,1,9,0
full,0.3,0.05,1.0,54,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,54,1,TIMEOUT,0,3,0
full,0.3,0.05,1.0,54,2,PARTNER_RESCUED,1,4,0
full,0.3,0.05,1.0,54,3,PARTNER_RESCUED,1,5,0
full,0.3,0.05,1.0,54,4,TIMEOUT,0,6,1
full,0.3,0.05,1.0,54,5,TIMEOUT,0,7,0
full,0.3,0.05,1.0,54,6,PARTNER_DEAD,0,8,1
full,0.3,0.05,1.0,54,7,PARTNER_RESCUED,1,9,0
full,0.3,0.05,1.0,55,0,TIMEOUT,0,2,1
full,0.3,0.05,1.0,55,1,TIMEOUT,0,3,0
full,0.3,0.05,1.0,55,2,TIMEOUT,0,4,2
full,0.3,0.05,1.0,55,3,TIMEOUT,0,5,1
full,0.3,0.05,1.0,55,4,TIMEOUT,0,6,1
full,0.3,0.05,1.0,55,5,TIMEOUT,0,7,1
full,0.3,0.05,1.0,55,6,TIMEOUT,0,8,3
full,0.3,0.05,1.0,55,7,PARTNER_RESCUED,1,9,0
full,0.3,0.05,1.0,56,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,56,1,PARTNER_RESCUED,1,3,0
full,0.3,0.05,1.0,56,2,TIMEOUT,0,4,1
full,0.3,0.05,1.0,56,3,PARTNER_RESCUED,1,5,0
full,0.3,0.05,1.0,56,4,PARTNER_RESCUED,1,6,0
full,0.3,0.05,1.0,56,5,TIMEOUT,0,7,0
full,0.3,0.05,1.0,56,6,TIMEOUT,0,8,1
full,0.3,0.05,1.0,56,7,PARTNER_DEAD,0,9,1
full,0.3,0.05,1.0,57,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,57,1,PARTNER_DEAD,0,3,1
full,0.3,0.05,1.0,57,2,PARTNER_RESCUED,1,4,0
full,0.3,0.05,1.0,57,3,TIMEOUT,0,5,0
full,0.3,0.05,1.0,57,4,TIMEOUT,0,6,0
full,0.3,0.05,1.0,57,5,TIMEOUT,0,7,1
full,0.3,0.05,1.0,57,6,TIMEOUT,0,8,2
full,0.3,0.05,1.0,57,7,TIMEOUT,0,9,1
full,0.3,0.05,1.0,58,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,58,1,TIMEOUT,0,3,0
full,0.3,0.05,1.0,58,2,TIMEOUT,0,4,0
full,0.3,0.05,1.0,58,3,PARTNER_DEAD,0,5,0
full,0.3,0.05,1.0,58,4,PARTNER_RESCUED,1,6,0
full,0.3,0.05,1.0,58,5,PARTNER_RESCUED,1,7,0
full,0.3,0.05,1.0,58,6,TIMEOUT,0,8,1
full,0.3,0.05,1.0,58,7,TIMEOUT,0,9,0
full,0.3,0.05,1.0,59,0,PARTNER_RESCUED,1,2,0
full,0.3,0.05,1.0,59,1,TIMEOUT,0,3,2
full,0.3,0.05,1.0,59,2,PARTNER_RESCUED,1,4,0
full,0.3,0.05,1.0,59,3,TIMEOUT,0,5,0
